#{"t_start": 1764127424.7115715, "env_id": "ALE/Breakout-v5"}
r,l,t
17.0,476,2707.3757
9.0,440,2713.501779
18.0,670,2723.640003
13.0,579,2733.228764
23.0,449,2739.527281
10.0,457,2747.035898
21.0,627,2757.129623
8.0,415,2763.243849
8.0,420,2769.325301
9.0,477,2776.883347
16.0,592,2786.392157
13.0,604,2794.854304
22.0,507,2802.956612
19.0,469,2811.130301
15.0,442,2817.390318
18.0,565,2827.179034
10.0,471,2833.438203
26.0,579,2843.422792
14.0,664,2853.561157
15.0,525,2861.585677
19.0,415,2869.026149
11.0,556,2877.351875
18.0,568,2885.549282
15.0,414,2893.175084
16.0,577,2901.346642
16.0,453,2909.14992
17.0,378,2915.299245
7.0,362,2919.781969
24.0,624,2929.821799
22.0,453,2937.61295
14.0,632,2948.097857
16.0,466,2954.714741
10.0,485,2962.877817
22.0,555,2972.249872
7.0,368,2976.690132
16.0,631,2986.959716
5.0,330,2992.960362
6.0,373,2999.113709
25.0,504,3007.042035
23.0,588,3015.394073
15.0,644,3025.811001
15.0,579,3035.684633
20.0,459,3041.948411
29.0,576,3051.741235
17.0,508,3059.645108
17.0,483,3067.45484
17.0,661,3077.915118
12.0,455,3084.916528
16.0,609,3094.820683
19.0,684,3106.824875
15.0,628,3115.85708
17.0,503,3123.641309
15.0,436,3131.309971
11.0,534,3139.375098
18.0,541,3147.483046
25.0,556,3156.949001
22.0,564,3165.205216
3.0,239,3169.250499
20.0,715,3179.878906
20.0,501,3187.557933
16.0,448,3195.348106
23.0,598,3203.549901
14.0,561,3213.142605
27.0,533,3221.045061
15.0,551,3230.211504
13.0,626,3240.324004
11.0,394,3246.287443
19.0,459,3254.194599
16.0,438,3260.386692
9.0,314,3266.031475
24.0,665,3276.228443
20.0,500,3284.811104
8.0,460,3291.26673
10.0,499,3299.117686
5.0,315,3304.843572
7.0,390,3310.828042
7.0,388,3317.157422
7.0,407,3323.248451
20.0,482,3331.143384
15.0,662,3341.06495
14.0,519,3349.02991
13.0,594,3358.676331
12.0,450,3364.800076
10.0,526,3372.574533
20.0,700,3384.233214
20.0,536,3392.388944
9.0,467,3399.973629
15.0,523,3407.890308
10.0,505,3416.628572
15.0,594,3424.894915
24.0,492,3432.912478
22.0,439,3440.437855
26.0,602,3448.953502
9.0,437,3456.400564
5.0,312,3460.823863
24.0,506,3468.970489
11.0,386,3475.103224
10.0,565,3485.338055
24.0,490,3492.461051
12.0,318,3498.129314
17.0,623,3508.096823
8.0,400,3514.297586
29.0,572,3522.608183
26.0,472,3531.009036
20.0,475,3539.139949
19.0,443,3545.424487
22.0,431,3552.874727
26.0,458,3559.145178
8.0,361,3564.803072
22.0,536,3572.714744
23.0,586,3582.821685
28.0,632,3593.257463
11.0,390,3599.302065
19.0,443,3605.442924
23.0,576,3615.064534
22.0,425,3621.3949
25.0,542,3629.44712
15.0,429,3636.942266
17.0,670,3647.179579
17.0,372,3653.113342
28.0,624,3663.182395
29.0,561,3671.378642
17.0,558,3679.65522
25.0,416,3687.345241
29.0,559,3695.796261
11.0,421,3701.92446
5.0,312,3707.660535
15.0,413,3713.822971
10.0,473,3721.970708
26.0,713,3732.420439
31.0,602,3742.401067
6.0,315,3746.561304
4.0,248,3750.524108
4.0,246,3754.562928
20.0,472,3762.248537
26.0,591,3770.581145
19.0,439,3778.536408
30.0,708,3789.088188
18.0,402,3796.607865
21.0,546,3804.798319
8.0,395,3810.995167
9.0,475,3820.076775
25.0,421,3827.966249
22.0,649,3840.776346
14.0,668,3853.169498
11.0,491,3863.701686
11.0,479,3872.973392
7.0,349,3878.503967
19.0,449,3887.976073
25.0,609,3899.504501
25.0,544,3908.523421
25.0,535,3917.961035
25.0,545,3928.414144
23.0,457,3937.9529
20.0,640,3950.66979
28.0,546,3959.764874
10.0,461,3969.020438
19.0,436,3976.348756
25.0,492,3986.126416
25.0,545,3995.63455
23.0,487,4004.689499
26.0,562,4016.014987
22.0,429,4023.38901
23.0,473,4033.04056
25.0,518,4042.279356
23.0,587,4052.523942
5.0,296,4059.186113
6.0,328,4064.143136
10.0,495,4074.76899
6.0,319,4080.7529
10.0,439,4090.19351
27.0,477,4099.344231
24.0,589,4109.833914
5.0,282,4114.545635
21.0,396,4123.221251
24.0,510,4132.910272
5.0,310,4137.95204
12.0,426,4144.684374
6.0,356,4151.354502
22.0,660,4163.27237
26.0,453,4172.649039
10.0,335,4177.624862
6.0,363,4184.768288
24.0,605,4195.783126
30.0,485,4205.051667
6.0,317,4210.320481
10.0,457,4219.678105
21.0,505,4229.422256
24.0,496,4239.346317
9.0,454,4246.771101
27.0,452,4255.37537
9.0,307,4260.245881
3.0,228,4264.994991
9.0,441,4272.580798
12.0,417,4281.312215
6.0,354,4286.348202
5.0,305,4292.809242
12.0,580,4302.679906
21.0,509,4311.665015
24.0,499,4320.995751
19.0,728,4334.585352
18.0,683,4346.59205
19.0,574,4357.841559
27.0,463,4365.045159
6.0,352,4371.573713
22.0,409,4378.334158
17.0,609,4389.760554
13.0,472,4398.460317
22.0,496,4407.860628
22.0,573,4418.436297
12.0,432,4425.976345
9.0,445,4435.49797
27.0,603,4446.748092
17.0,704,4457.501894
27.0,597,4467.470939
8.0,393,4473.658084
16.0,537,4482.39294
24.0,500,4490.621191
26.0,425,4496.895312
26.0,456,4504.980962
18.0,648,4515.052284
24.0,613,4525.316451
26.0,487,4531.927326
15.0,526,4541.788524
26.0,561,4550.307355
24.0,471,4558.268683
29.0,673,4568.439466
30.0,676,4578.669138
12.0,447,4586.595395
17.0,499,4594.582307
12.0,417,4600.906507
26.0,548,4609.355018
20.0,458,4617.319057
20.0,476,4623.86769
30.0,563,4634.092616
7.0,375,4640.169916
11.0,503,4648.348257
20.0,590,4656.690432
10.0,481,4664.452735
9.0,387,4670.716776
15.0,527,4678.730121
12.0,528,4687.070724
5.0,291,4692.727242
21.0,505,4699.585591
15.0,489,4707.839514
19.0,436,4715.549063
28.0,518,4723.568791
10.0,450,4730.546438
26.0,462,4738.264524
33.0,674,4748.600711
21.0,586,4758.418447
32.0,638,4768.708412
6.0,314,4773.254998
27.0,461,4781.09001
27.0,476,4788.242656
23.0,473,4796.034498
25.0,541,4804.623744
11.0,372,4810.502051
27.0,478,4818.446152
11.0,488,4826.55873
7.0,368,4832.478649
27.0,460,4838.73553
14.0,500,4846.657442
17.0,371,4852.958997
20.0,458,4860.767411
27.0,707,4871.331012
23.0,610,4881.472506
31.0,501,4889.631791
27.0,561,4897.881782
32.0,663,4908.108624
22.0,678,4919.688436
19.0,595,4928.276187
19.0,571,4937.894051
12.0,442,4944.116639
24.0,563,4953.760624
23.0,566,4961.964978
23.0,600,4972.043374
31.0,611,4982.056672
19.0,443,4988.523283
15.0,553,4996.618281
30.0,526,5004.911906
29.0,536,5014.435753
7.0,368,5020.505305
32.0,500,5027.546575
22.0,407,5035.327524
17.0,493,5041.874684
35.0,756,5054.254268
32.0,549,5063.825116
10.0,371,5069.744295
24.0,735,5080.181536
28.0,479,5088.357225
12.0,433,5094.427409
15.0,526,5104.026243
7.0,413,5110.269843
24.0,589,5118.380434
10.0,474,5126.199535
19.0,421,5132.302385
31.0,607,5142.088247
22.0,505,5150.377846
8.0,392,5156.453371
9.0,439,5164.091965
33.0,565,5172.659519
17.0,501,5180.657599
25.0,415,5186.847692
17.0,369,5192.888642
30.0,470,5200.928301
13.0,621,5210.748512
31.0,592,5219.304925
18.0,535,5227.795931
27.0,608,5237.58473
8.0,394,5243.616368
32.0,497,5251.67549
25.0,517,5259.701684
24.0,461,5267.455332
27.0,500,5276.040644
25.0,539,5284.092344
16.0,471,5290.615571
18.0,416,5298.271041
27.0,464,5304.587286
29.0,540,5314.062119
22.0,421,5320.239739
23.0,488,5328.725881
26.0,547,5336.939496
13.0,456,5344.555756
9.0,309,5348.713027
23.0,671,5358.814086
6.0,347,5364.90127
32.0,543,5373.34291
27.0,587,5383.662304
6.0,319,5388.211172
28.0,500,5396.432989
12.0,442,5404.250407
12.0,544,5412.705497
13.0,523,5421.140461
8.0,317,5425.325629
30.0,487,5433.094382
7.0,408,5439.318112
5.0,268,5443.449514
25.0,512,5451.234008
24.0,490,5459.223303
19.0,578,5469.036597
15.0,418,5475.415605
7.0,368,5481.472051
16.0,471,5489.180435
12.0,445,5495.287124
18.0,396,5501.268087
18.0,522,5509.317566
5.0,325,5515.134514
3.0,223,5519.036633
26.0,578,5527.291528
17.0,502,5535.253842
8.0,391,5541.304595
19.0,668,5551.167813
28.0,512,5559.359465
8.0,362,5565.275951
13.0,441,5573.292967
17.0,503,5580.008337
15.0,555,5589.626132
20.0,454,5596.204555
23.0,454,5603.875782
31.0,595,5613.703842
28.0,635,5623.844232
16.0,504,5631.031072
18.0,493,5639.173608
17.0,496,5647.008919
21.0,504,5655.354267
18.0,560,5664.062902
8.0,401,5671.52294
30.0,675,5681.854925
8.0,400,5688.564629
15.0,565,5697.06374
24.0,499,5705.140296
9.0,451,5713.064509
6.0,347,5718.926358
22.0,410,5725.175147
9.0,453,5731.523832
30.0,456,5739.347748
12.0,436,5745.917785
22.0,420,5753.553077
23.0,594,5762.113933
30.0,454,5769.747555
26.0,426,5776.074174
14.0,475,5784.047762
27.0,632,5794.223921
29.0,572,5802.613733
30.0,452,5810.190868
23.0,469,5816.650717
19.0,451,5824.595221
18.0,390,5830.670277
18.0,706,5841.247159
19.0,454,5848.92417
34.0,622,5858.923108
22.0,405,5865.009316
14.0,479,5872.92872
17.0,474,5879.757827
19.0,425,5887.419767
22.0,418,5893.730493
7.0,373,5899.64624
30.0,464,5907.390844
17.0,496,5913.987256
18.0,543,5923.597838
24.0,493,5932.083961
22.0,419,5938.534551
23.0,560,5946.943531
5.0,325,5952.724445
23.0,503,5960.589303
22.0,672,5970.984834
23.0,469,5978.668074
16.0,436,5985.75149
31.0,463,5993.332573
9.0,458,5999.738095
21.0,509,6008.111613
9.0,305,6014.072239
21.0,520,6022.035996
5.0,270,6026.237889
26.0,548,6034.465856
11.0,505,6042.824913
8.0,272,6046.860183
32.0,543,6054.921307
25.0,414,6062.530379
23.0,465,6069.244599
4.0,258,6073.554726
14.0,384,6079.732529
25.0,609,6089.820413
30.0,447,6096.318153
27.0,576,6106.149494
28.0,565,6114.452092
12.0,444,6122.111451
24.0,525,6130.323776
29.0,441,6137.099951
12.0,398,6144.549999
28.0,495,6151.299945
23.0,593,6161.116671
12.0,576,6170.796135
25.0,509,6177.311628
