#{"t_start": 1764127424.602049, "env_id": "ALE/Breakout-v5"}
r,l,t
13.0,566,2619.013062
6.0,342,2624.663915
6.0,315,2629.411542
11.0,449,2637.127831
19.0,681,2647.184592
16.0,583,2656.970908
16.0,441,2663.211571
12.0,436,2669.43784
24.0,471,2677.263256
9.0,443,2685.312422
8.0,398,2691.514977
4.0,282,2695.619775
13.0,577,2703.909096
23.0,510,2711.892171
22.0,547,2721.264647
14.0,390,2727.268832
11.0,542,2735.497857
6.0,376,2741.301972
10.0,403,2747.301415
15.0,568,2755.719887
12.0,595,2765.344498
15.0,536,2773.240246
2.0,179,2776.790098
14.0,454,2782.994505
5.0,310,2788.455474
10.0,491,2796.417793
20.0,577,2805.067477
12.0,433,2811.635845
5.0,294,2817.079758
15.0,404,2823.433223
7.0,373,2829.208076
11.0,561,2837.263752
20.0,472,2845.50821
8.0,431,2851.748284
19.0,477,2859.379711
20.0,498,2867.458972
29.0,728,2879.215256
9.0,452,2885.445745
15.0,699,2897.192291
6.0,339,2901.544705
15.0,403,2907.63735
6.0,334,2913.743009
8.0,468,2921.308471
18.0,532,2929.592803
12.0,426,2935.855551
7.0,387,2942.447636
18.0,500,2950.455055
6.0,340,2956.28458
5.0,305,2960.848858
12.0,445,2968.381249
15.0,637,2976.870589
12.0,393,2984.641104
18.0,408,2990.975164
3.0,230,2994.956346
6.0,351,2999.520588
7.0,365,3005.400557
7.0,365,3011.316497
24.0,494,3019.377948
11.0,393,3025.5922
16.0,581,3034.158659
19.0,713,3045.79415
16.0,470,3053.566694
30.0,469,3060.047563
22.0,681,3071.66712
5.0,290,3076.158951
7.0,424,3082.776865
11.0,417,3090.457721
26.0,698,3100.797062
24.0,629,3111.381504
14.0,521,3119.626382
12.0,436,3125.866621
13.0,463,3133.492808
9.0,391,3139.555454
15.0,554,3147.727487
12.0,617,3157.498873
8.0,422,3163.678669
10.0,384,3169.809504
24.0,490,3177.800018
27.0,588,3187.424871
11.0,390,3193.540861
13.0,602,3203.172253
18.0,554,3211.328223
11.0,544,3219.315561
26.0,586,3229.865479
12.0,577,3238.559505
16.0,686,3249.962708
13.0,480,3256.725085
25.0,419,3264.143215
19.0,445,3270.344271
15.0,606,3280.179085
18.0,590,3290.838416
16.0,438,3297.100769
11.0,372,3303.045392
8.0,406,3309.097245
23.0,441,3315.580272
14.0,590,3325.327415
10.0,377,3331.381312
6.0,378,3337.202124
18.0,530,3345.155416
20.0,683,3355.379281
4.0,259,3359.242534
15.0,657,3370.358187
6.0,368,3374.698818
7.0,362,3380.668911
12.0,575,3390.453334
8.0,410,3396.382864
22.0,450,3403.81744
5.0,294,3408.065963
12.0,592,3417.277073
26.0,473,3424.907501
9.0,307,3430.550964
22.0,581,3438.871112
24.0,640,3448.941483
8.0,449,3456.440717
17.0,511,3464.716002
4.0,255,3468.705833
15.0,531,3477.015235
28.0,527,3485.654081
24.0,508,3494.218591
9.0,428,3500.422059
30.0,592,3510.298211
19.0,545,3518.618408
15.0,584,3528.868518
30.0,596,3537.466316
13.0,343,3543.399829
36.0,4559,3615.123818
4.0,245,3617.681735
5.0,292,3623.282798
17.0,658,3633.353199
19.0,440,3639.586786
22.0,427,3647.22154
21.0,515,3655.368612
15.0,554,3663.582949
7.0,356,3669.496944
25.0,523,3677.508204
12.0,461,3683.868608
5.0,281,3689.49548
31.0,767,3701.666663
16.0,576,3710.018374
6.0,332,3715.960505
11.0,518,3724.14919
26.0,469,3730.752068
9.0,422,3738.292283
25.0,686,3748.61237
14.0,385,3754.660111
35.0,684,3764.637011
10.0,555,3774.377126
21.0,528,3782.6322
19.0,478,3790.681388
24.0,526,3798.870305
16.0,604,3807.540818
25.0,501,3815.352104
5.0,283,3822.662112
17.0,463,3830.982604
7.0,377,3838.224995
6.0,358,3845.522734
4.0,246,3850.444031
28.0,644,3863.735333
26.0,453,3871.376675
24.0,604,3883.647229
24.0,506,3892.778164
21.0,777,3906.711248
13.0,473,3915.408512
29.0,585,3925.904137
26.0,547,3937.784767
24.0,499,3947.755057
7.0,372,3954.943126
25.0,672,3966.370541
20.0,676,3978.654928
15.0,581,3990.436334
22.0,432,3997.707553
28.0,519,4006.822753
22.0,554,4016.654188
28.0,501,4026.059354
19.0,460,4035.599895
15.0,602,4047.19994
7.0,351,4052.704123
8.0,378,4059.929728
19.0,441,4069.240762
11.0,511,4080.209118
20.0,669,4092.647704
22.0,426,4100.010597
12.0,476,4109.773384
28.0,656,4121.39527
30.0,577,4133.104188
24.0,502,4142.097532
18.0,515,4150.97623
30.0,543,4160.919131
18.0,492,4170.075895
19.0,587,4179.868659
26.0,446,4189.125637
16.0,549,4198.387766
19.0,582,4209.903725
3.0,246,4213.202389
7.0,402,4222.437713
22.0,572,4232.758473
20.0,614,4244.316624
13.0,450,4251.450305
18.0,544,4262.540767
17.0,688,4274.859607
11.0,548,4284.174851
6.0,383,4291.034099
23.0,473,4299.998919
5.0,326,4306.748514
25.0,538,4315.856615
27.0,594,4326.046879
30.0,455,4334.80746
31.0,487,4343.837087
23.0,600,4353.870198
9.0,453,4362.675442
18.0,538,4371.815341
14.0,520,4380.89707
20.0,610,4392.244529
8.0,468,4400.887264
11.0,496,4410.381104
32.0,524,4420.609527
25.0,660,4433.161292
18.0,671,4445.07922
13.0,617,4455.340113
29.0,644,4465.798847
34.0,602,4475.694854
11.0,509,4484.520371
19.0,662,4494.735374
22.0,636,4505.057791
25.0,742,4517.103481
25.0,713,4527.915232
10.0,449,4535.525109
17.0,617,4544.640006
13.0,652,4556.399579
23.0,602,4564.718063
9.0,458,4572.593343
19.0,422,4578.746079
27.0,463,4586.755984
6.0,357,4591.372995
15.0,561,4601.09963
14.0,390,4607.137477
9.0,493,4615.527964
8.0,398,4621.662578
27.0,466,4629.731337
20.0,473,4636.606225
30.0,469,4644.510123
29.0,527,4652.593603
27.0,572,4661.001854
4.0,273,4666.367991
31.0,495,4673.130526
8.0,401,4680.548172
24.0,489,4687.284467
21.0,501,4695.497776
16.0,504,4703.538821
25.0,547,4713.582207
30.0,623,4721.990657
6.0,333,4728.255703
17.0,583,4738.146116
25.0,777,4750.344733
28.0,531,4758.592633
27.0,465,4765.338691
27.0,457,4773.258366
16.0,459,4781.046181
25.0,645,4791.62517
26.0,556,4800.21943
12.0,455,4808.074607
21.0,527,4816.381965
25.0,507,4824.239444
25.0,691,4834.718155
22.0,539,4842.744121
15.0,562,4852.733546
11.0,382,4858.753489
23.0,585,4867.413764
22.0,626,4877.634989
4.0,245,4881.556405
16.0,536,4889.888531
11.0,406,4896.037648
11.0,371,4901.861855
32.0,481,4909.955484
16.0,469,4917.68902
25.0,544,4925.975358
22.0,434,4932.262123
10.0,520,4940.220139
15.0,392,4946.243058
17.0,514,4954.278021
23.0,496,4962.166901
16.0,436,4969.859898
26.0,460,4976.651935
11.0,395,4982.635178
9.0,446,4990.518316
26.0,430,4996.624683
26.0,701,5008.616979
8.0,276,5012.757971
27.0,461,5019.190614
31.0,607,5029.719693
28.0,533,5037.923624
24.0,631,5048.173448
11.0,397,5054.351734
15.0,522,5062.493773
19.0,652,5073.894737
18.0,395,5079.880959
11.0,528,5088.279061
10.0,481,5095.910401
22.0,417,5102.303001
30.0,599,5110.778666
21.0,543,5120.134518
23.0,456,5126.424452
32.0,517,5134.35067
13.0,354,5140.174049
15.0,387,5146.195884
15.0,409,5152.588614
10.0,463,5160.510834
12.0,579,5169.027748
18.0,641,5179.180364
26.0,441,5186.798063
21.0,500,5194.940504
23.0,569,5203.340348
25.0,509,5211.31468
23.0,625,5221.279312
29.0,550,5229.93907
18.0,520,5237.925658
31.0,486,5245.972582
29.0,444,5253.605428
5.0,298,5257.705761
12.0,553,5266.078498
9.0,484,5274.147884
17.0,505,5282.386746
9.0,443,5290.118425
7.0,323,5294.452403
22.0,442,5302.085947
30.0,456,5308.456316
13.0,613,5318.434544
16.0,455,5324.814943
26.0,562,5335.089588
18.0,557,5343.043128
13.0,475,5350.855587
25.0,411,5356.962492
26.0,555,5365.338426
30.0,461,5373.391906
26.0,532,5381.579345
19.0,573,5392.202051
7.0,363,5398.094612
30.0,678,5408.598236
26.0,536,5417.200254
13.0,524,5425.256468
29.0,562,5433.381701
26.0,430,5441.085025
21.0,500,5449.013695
11.0,564,5457.303681
22.0,415,5463.353684
13.0,461,5471.336873
30.0,554,5479.8368
10.0,518,5487.716974
9.0,304,5493.21523
12.0,440,5499.301961
10.0,477,5507.258512
23.0,573,5515.640209
10.0,347,5521.43461
21.0,646,5531.547847
27.0,472,5539.276419
31.0,581,5547.412404
11.0,415,5554.809375
32.0,536,5563.038818
22.0,406,5569.341099
8.0,414,5575.848908
6.0,344,5581.823415
10.0,449,5588.056361
