#{"t_start": 1764172218.6821856, "env_id": "ALE/Breakout-v5"}
r,l,t
10.0,350,9404.819688
23.0,602,9415.249445
7.0,403,9421.648517
22.0,584,9432.16029
19.0,678,9443.320378
26.0,574,9453.575303
14.0,599,9462.511915
11.0,415,9469.07519
21.0,488,9477.778243
15.0,520,9486.516717
19.0,445,9495.467987
23.0,443,9502.191623
25.0,570,9512.305302
21.0,498,9520.592789
2.0,196,9523.145531
15.0,696,9535.428697
23.0,589,9544.790199
23.0,661,9555.706914
22.0,433,9563.946947
11.0,520,9572.35197
24.0,640,9582.987474
20.0,502,9591.132531
12.0,449,9598.060954
14.0,547,9607.996442
10.0,512,9618.388557
27.0,608,9629.27746
16.0,453,9639.518677
13.0,620,9652.108054
8.0,295,9657.233854
23.0,621,9670.132064
9.0,498,9680.837199
28.0,534,9691.482014
30.0,575,9701.171894
35.0,729,9715.690084
23.0,438,9723.73451
27.0,479,9734.198684
16.0,439,9744.200684
24.0,499,9754.380634
21.0,389,9762.002574
13.0,479,9770.071223
22.0,550,9782.735089
34.0,550,9792.687093
23.0,426,9800.571422
16.0,465,9810.122739
19.0,451,9818.016482
27.0,453,9827.549212
25.0,528,9837.735611
17.0,489,9847.614663
24.0,477,9857.5054
17.0,677,9870.660823
27.0,488,9880.759489
19.0,555,9890.936838
17.0,484,9901.125475
23.0,607,9913.759895
19.0,470,9922.080888
11.0,493,9931.888258
4.0,272,9937.035245
11.0,547,9949.397708
28.0,509,9958.15439
16.0,643,9972.473232
17.0,472,9980.497896
6.0,311,9987.380325
11.0,534,9998.689113
4.0,272,10004.126281
21.0,519,10014.467004
27.0,457,10023.921372
15.0,512,10034.793846
29.0,511,10045.41967
12.0,432,10053.256198
11.0,432,10060.62763
8.0,443,10070.023993
16.0,595,10080.606242
26.0,532,10093.462179
22.0,549,10103.913597
9.0,434,10111.946543
15.0,581,10124.427168
18.0,415,10132.776361
13.0,456,10142.553158
26.0,699,10155.342459
13.0,461,10165.393149
26.0,436,10173.140792
23.0,583,10186.134952
23.0,444,10193.887711
28.0,684,10206.743956
10.0,492,10217.035669
12.0,585,10229.509559
31.0,488,10239.803741
10.0,336,10244.996985
32.0,641,10255.59491
13.0,607,10266.355804
29.0,448,10274.782782
26.0,692,10286.164355
26.0,538,10294.886316
6.0,377,10301.211576
22.0,429,10308.031157
29.0,580,10318.217464
13.0,478,10326.751269
11.0,376,10333.232469
24.0,503,10342.062228
15.0,540,10352.795683
19.0,444,10360.476531
13.0,510,10370.430286
11.0,492,10379.84013
14.0,501,10389.746276
15.0,554,10400.289574
28.0,645,10412.969807
20.0,490,10422.649352
11.0,382,10430.534593
13.0,463,10440.116777
13.0,499,10450.678225
12.0,635,10463.030467
10.0,330,10468.765774
27.0,462,10478.708416
16.0,481,10488.829831
13.0,622,10499.756825
19.0,411,10509.886761
20.0,459,10517.828534
25.0,530,10528.455619
25.0,677,10543.640804
25.0,418,10551.444148
16.0,440,10559.366157
28.0,496,10569.720438
4.0,257,10574.798355
26.0,438,10584.464272
25.0,495,10594.272176
19.0,457,10602.425118
26.0,571,10615.314791
23.0,580,10625.48225
8.0,439,10635.699443
21.0,772,10650.7373
23.0,461,10658.823825
5.0,317,10665.793183
15.0,547,10675.984621
24.0,506,10685.732689
17.0,520,10696.790701
7.0,374,10703.854082
13.0,505,10713.633516
31.0,494,10723.16449
23.0,505,10732.797288
17.0,530,10742.807153
27.0,626,10754.653502
9.0,432,10762.183237
2.0,182,10764.93366
9.0,495,10774.740545
24.0,635,10787.166781
31.0,520,10796.997074
16.0,453,10806.610114
11.0,402,10813.890929
14.0,368,10821.102414
9.0,458,10829.452355
6.0,343,10837.192963
26.0,471,10847.02344
6.0,392,10854.963907
11.0,375,10862.530382
18.0,598,10872.687864
27.0,591,10884.558778
13.0,463,10894.680449
12.0,553,10904.930319
8.0,411,10912.130584
30.0,614,10924.277293
