#{"t_start": 1764078098.6933086, "env_id": "ALE/Breakout-v5"}
r,l,t24.0,284,5.4173013.3.0,257,9.9514991.2.0,212,12.5263174.0,268,16.504793
26.0,591,5863.579316
21.0,547,5873.204234
29.0,674,5887.598575
16.0,607,5898.222471
19.0,434,5907.673709
6.0,310,5913.25663
19.0,658,5925.979969
34.0,586,5937.779039
24.0,605,5950.129995
16.0,481,5957.897666
24.0,495,5967.547298
24.0,513,5977.425529
35.0,696,5991.938005
20.0,587,6001.844371
21.0,628,6013.771454
17.0,611,6026.428767
34.0,576,6036.470299
24.0,484,6045.943209
24.0,480,6055.395636
20.0,614,6067.328068
33.0,676,6079.521957
24.0,632,6091.577224
13.0,461,6100.520817
13.0,503,6110.623483
8.0,443,6117.81922
18.0,519,6127.318575
4.0,278,6132.169285
9.0,323,6138.862502
23.0,470,6146.034073
12.0,546,6157.146374
6.0,344,6162.371731
7.0,401,6169.505663
23.0,504,6178.990934
10.0,348,6185.89862
26.0,589,6197.878778
7.0,348,6203.887822
30.0,574,6215.344311
22.0,545,6224.878671
20.0,580,6235.943672
14.0,597,6246.108247
20.0,623,6259.032578
13.0,505,6269.132146
16.0,584,6281.732139
12.0,448,6288.818785
21.0,539,6298.75036
25.0,544,6310.912251
28.0,482,6320.039803
18.0,562,6330.04657
24.0,475,6339.026177
17.0,337,6344.297097
28.0,618,6356.127837
37.0,558,6365.801579
25.0,541,6376.953882
26.0,571,6386.766994
29.0,543,6396.618125
39.0,433,6405.558788
5.0,291,6411.448129
15.0,685,6423.682697
18.0,374,6430.50038
11.0,391,6438.014458
17.0,519,6447.412942
32.0,601,6460.147145
4.0,241,6464.884196
24.0,478,6474.255385
22.0,413,6481.906329
16.0,565,6492.393072
8.0,411,6501.208931
15.0,413,6509.001343
31.0,481,6518.098382
12.0,576,6528.013964
20.0,350,6534.838352
35.0,646,6547.480179
28.0,494,6557.309296
25.0,526,6567.162465
41.0,608,6578.799299
19.0,560,6588.238421
15.0,413,6595.794126
26.0,665,6607.225261
25.0,476,6617.37122
32.0,504,6627.519426
22.0,686,6640.281941
28.0,494,6649.598161
18.0,514,6659.169657
30.0,738,6673.422778
19.0,569,6683.459363
30.0,553,6695.6408
25.0,557,6705.864097
6.0,373,6713.778535
31.0,503,6723.898492
19.0,542,6733.790268
31.0,611,6745.51259
31.0,573,6755.479599
14.0,404,6765.213553
17.0,638,6776.440233
12.0,447,6784.098435
9.0,436,6791.67614
7.0,374,6798.900017
22.0,523,6808.196741
19.0,582,6819.8333
19.0,426,6826.96397
17.0,506,6835.939912
29.0,541,6846.853072
19.0,711,6858.710067
7.0,400,6865.52468
29.0,532,6875.193854
20.0,450,6884.313103
12.0,423,6891.729075
25.0,545,6901.246203
26.0,578,6913.374449
30.0,517,6923.212369
9.0,460,6932.590855
35.0,732,6945.645528
28.0,545,6957.746641
21.0,576,6968.038997
29.0,550,6977.946814
22.0,546,6989.936763
23.0,729,7003.139255
30.0,590,7016.791876
20.0,462,7026.051502
12.0,577,7036.917992
21.0,672,7049.147696
31.0,630,7061.176567
21.0,484,7070.514572
25.0,544,7079.913944
32.0,497,7089.422553
6.0,359,7096.233853
26.0,545,7105.473305
32.0,505,7114.75112
30.0,613,7126.630053
25.0,548,7136.234218
29.0,702,7149.819923
24.0,479,7157.58436
34.0,552,7168.803664
11.0,391,7175.529698
23.0,591,7185.892819
18.0,690,7200.054096
16.0,588,7210.420276
19.0,529,7221.97911
4.0,259,7226.850001
22.0,581,7236.918729
17.0,483,7246.725892
13.0,586,7257.428366
20.0,560,7268.591959
7.0,372,7275.921434
14.0,501,7285.428694
29.0,440,7293.049285
10.0,456,7302.276175
14.0,475,7310.125558
27.0,678,7325.233266
32.0,647,7337.206223
15.0,526,7347.168324
9.0,460,7354.763837
26.0,606,7367.180919
30.0,466,7376.144413
34.0,735,7390.533456
10.0,468,7397.827704
18.0,419,7404.460127
17.0,630,7414.473257
8.0,424,7422.208151
20833
24.0,508,7385.816853
24.0,526,7395.667063
17.0,479,7403.807894
7.0,370,7409.805355
23.0,468,7416.52316
11.0,479,7424.353482
4368
30.0,567,7393.113404
25.0,554,7401.94559
21.0,657,7412.275713
24.0,585,7422.19906

17.0,515,7383.822087
25.0,529,7393.66997
16.0,583,7404.034581
11.0,528,7412.213813
32.0,666,7422.603136
.367143
22.0,580,7418.360829
58133.024.0,512,7424.493192
229
22.0,526,7364.887394
26.0,445,7373.868819
11.0,480,7383.28552
22.0,662,7395.582745
25.0,573,7404.32005
15.0,445,7412.001628
9.0,453,7418.597699
14.0,380,7424.585176
