#{"t_start": 1764127424.7455816, "env_id": "ALE/Breakout-v5"}
r,l,t
12.0,397,4246.539255
21.0,533,4255.665286
17.0,465,4264.858955
11.0,382,4271.9669
5.0,314,4276.852214
23.0,584,4288.044632
21.0,527,4297.34859
22.0,434,4304.712759
19.0,453,4313.62802
32.0,662,4325.523002
20.0,487,4334.503973
17.0,506,4343.648582
19.0,565,4353.406946
28.0,663,4365.069975
25.0,530,4374.023343
16.0,327,4380.56298
19.0,555,4390.015378
29.0,555,4400.726325
43.0,735,4413.349566
31.0,435,4422.880747
13.0,443,4431.132837
16.0,523,4440.422419
22.0,429,4448.842765
15.0,631,4459.358777
27.0,617,4467.957104
23.0,587,4477.93459
25.0,537,4486.891402
11.0,551,4496.374454
25.0,428,4502.939047
14.0,503,4511.096625
25.0,551,4519.370112
16.0,615,4529.579222
31.0,606,4539.854497
20.0,455,4546.386197
26.0,453,4554.340652
9.0,409,4560.523271
9.0,437,4566.554709
22.0,405,4574.270756
16.0,443,4580.668347
20.0,439,4587.085594
21.0,541,4596.68586
17.0,607,4605.30677
19.0,598,4615.608882
13.0,459,4623.369493
9.0,331,4627.955481
14.0,634,4638.49074
5.0,272,4642.63604
24.0,500,4650.686635
12.0,587,4660.397144
23.0,731,4672.363953
22.0,516,4680.348143
18.0,546,4688.718255
14.0,416,4695.116284
13.0,449,4702.972538
15.0,409,4709.377511
10.0,353,4715.39895
7.0,368,4719.929051
27.0,475,4728.196383
6.0,332,4734.036272
24.0,501,4742.236751
24.0,503,4750.138565
19.0,594,4758.730328
16.0,584,4768.722811
26.0,445,4775.299352
28.0,524,4783.59089
8.0,382,4789.996905
24.0,631,4800.233981
12.0,418,4806.569959
25.0,635,4816.712929
7.0,370,4822.567918
26.0,593,4832.639344
23.0,436,4838.747173
14.0,476,4846.545094
7.0,356,4852.783495
22.0,412,4858.969805
15.0,522,4867.296475
24.0,492,4875.376177
6.0,343,4881.264033
23.0,520,4889.511349
22.0,535,4897.648357
15.0,534,4905.772991
6.0,334,4911.572959
24.0,570,4919.918715
22.0,689,4931.693326
31.0,489,4938.174077
7.0,357,4943.989479
31.0,492,4951.791273
24.0,492,4959.770715
28.0,517,4967.839631
24.0,533,4976.372682
7.0,351,4982.146353
28.0,619,4992.16198
24.0,503,5000.372042
25.0,595,5008.784303
8.0,405,5014.823755
26.0,568,5024.674507
19.0,425,5031.501211
5.0,313,5037.327467
14.0,541,5045.602245
20.0,474,5053.667642
2.0,213,5056.067481
31.0,763,5068.07081
7.0,363,5074.013471
10.0,444,5080.224954
30.0,455,5088.276227
23.0,643,5098.355665
22.0,567,5106.569855
31.0,472,5114.391804
8.0,425,5120.447986
29.0,473,5128.14187
14.0,634,5137.997477
22.0,699,5150.017161
23.0,467,5156.478549
17.0,495,5164.368142
7.0,379,5170.681982
12.0,445,5178.473043
29.0,563,5186.689471
14.0,498,5194.815641
17.0,530,5203.013976
13.0,506,5210.952924
15.0,622,5220.924308
26.0,584,5229.743937
24.0,616,5239.63337
14.0,488,5247.749905
5.0,303,5251.792772
7.0,374,5257.679316
10.0,439,5265.354201
18.0,393,5271.520539
10.0,509,5279.93084
23.0,588,5288.529054
14.0,407,5294.554715
22.0,553,5304.127831
27.0,572,5312.453381
22.0,422,5320.008653
24.0,446,5326.684117
16.0,455,5334.80414
8.0,440,5340.849445
21.0,648,5350.866588
30.0,567,5360.302577
26.0,568,5369.0337
26.0,457,5376.813519
23.0,455,5383.976941
8.0,393,5390.288924
26.0,431,5397.98225
28.0,521,5406.18801
22.0,408,5412.654241
29.0,520,5421.073928
20.0,455,5427.209586
25.0,484,5435.013084
8.0,389,5441.239159
15.0,504,5449.137944
10.0,473,5456.982434
15.0,434,5463.132396
12.0,416,5470.813803
26.0,583,5479.510247
10.0,483,5487.241953
28.0,644,5497.068881
31.0,479,5504.81777
27.0,560,5513.177076
25.0,546,5521.390723
18.0,566,5531.105769
21.0,649,5541.071813
5.0,305,5545.123859
9.0,441,5552.762552
26.0,567,5561.127234
7.0,397,5567.313831
15.0,533,5575.746161
12.0,554,5585.398354
2.0,182,5587.686792
15.0,422,5593.879028
30.0,450,5601.890897
11.0,397,5607.947319
10.0,367,5613.826208
13.0,444,5620.257417
7.0,367,5626.461738
20.0,478,5634.864402
11.0,387,5640.880785
24.0,624,5651.033364
31.0,486,5659.307182
18.0,627,5668.109549
22.0,545,5677.540309
20.0,469,5684.665195
18.0,392,5690.942463
7.0,358,5696.896217
